,gameID,gameDate,Team,Opponent,homeRoad,gamesPlayed,Win,Loss,OTLoss,points,pointPct,regulationWins,regulationAndOtWins,shootoutWins,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,powerPlayPct,penaltyKillPct,powerPlayNetPct,penaltyKillNetPct,shotsForPerGame,shotsAgainstPerGame,faceoffWinPct,Year,Month,Season,gameNumber,NonRegulationTime,Result,streak_Win,streak_Loss,rolling_goalsFor,rolling_goalsAgainst,rolling_shotGoalsPct,rolling_savePct,rolling_Win,rolling_Loss,rolling_powerPlayPct,rolling_penaltyKillPct,rolling_Result,rolling_shotsFor,rolling_shotsAgainst,rolling_powerPlayNetPct,rolling_penaltyKillNetPct,rolling_homeWin,rolling_roadWin
2397,2020020214,2021-03-15,7,14,0,1,0,1,0,0,0.0,0,0,0,0,6,0.0,6.0,0.0,1.0,0.0,1.0,23.0,30.0,0.44,2021,3,2020-2021,27,False,0,0,11,1.6,4.6,0.07,0.85,0.0,0.8,0.0,0.75,0.0,23.2,30.8,0.0,0.75,0.0,0.0
2398,2020020453,2021-03-15,8,29,1,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.5,0.33,0.5,0.33,31.0,36.0,0.48,2021,3,2020-2021,28,False,1,1,0,2.4,1.8,0.07,0.94,0.4,0.4,0.24,0.73,0.4,29.8,30.8,0.24,0.73,0.4,0.0
2399,2020020452,2021-03-15,9,22,0,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,46.0,28.0,0.5,2021,3,2020-2021,32,True,0,0,1,2.2,4.4,0.07,0.87,0.2,0.6,0.17,0.78,0.2,30.4,34.8,0.17,0.78,0.0,0.6
2400,2020020448,2021-03-15,13,17,0,1,0,1,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.5,-0.33,0.5,39.0,26.0,0.51,2021,3,2020-2021,27,False,0,0,1,4.2,3.8,0.12,0.85,0.6,0.4,0.46,0.68,0.6,35.8,25.6,0.39,0.68,0.0,0.8
2401,2020020214,2021-03-15,14,7,1,1,1,0,0,2,1.0,1,1,0,6,0,6.0,0.0,0.0,1.0,0.0,1.0,30.0,23.0,0.56,2021,3,2020-2021,28,False,1,5,0,4.8,2.4,0.18,0.93,1.0,0.0,0.2,0.83,1.0,26.4,31.2,0.2,0.83,0.8,0.0
2402,2020020448,2021-03-15,17,13,1,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.5,1.0,0.5,1.33,26.0,39.0,0.49,2021,3,2020-2021,29,False,1,1,0,2.6,3.6,0.1,0.88,0.4,0.4,0.28,0.47,0.4,26.6,33.2,0.28,0.53,0.4,0.0
2403,2020020454,2021-03-15,19,21,0,1,1,0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,27.0,31.0,0.38,2021,3,2020-2021,29,False,1,3,0,2.8,2.2,0.09,0.92,0.6,0.2,0.16,1.0,0.6,32.4,25.8,0.16,1.0,0.0,0.8
2404,2020020454,2021-03-15,21,19,1,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.0,1.0,0.0,1.0,31.0,27.0,0.62,2021,3,2020-2021,31,False,0,0,2,4.0,2.2,0.11,0.92,0.6,0.4,0.27,0.8,0.6,35.2,26.0,0.27,0.8,0.6,0.0
2405,2020020452,2021-03-15,22,9,1,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.0,1.0,0.0,1.0,28.0,46.0,0.5,2021,3,2020-2021,32,False,1,2,0,2.2,2.2,0.08,0.95,0.8,0.2,0.37,0.81,0.8,28.0,39.0,0.37,0.81,0.6,0.0
2406,2020020455,2021-03-15,26,31,1,1,0,1,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,0.67,0.0,0.67,24.0,36.0,0.52,2021,3,2020-2021,26,False,0,0,1,2.6,1.8,0.1,0.94,0.6,0.4,0.3,0.88,0.6,25.6,31.0,0.3,0.88,0.6,0.0
2407,2020020453,2021-03-15,29,8,0,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.67,0.5,0.67,0.5,36.0,31.0,0.52,2021,3,2020-2021,28,False,0,0,1,3.0,4.0,0.11,0.87,0.4,0.4,0.43,0.8,0.4,29.4,31.6,0.38,0.8,0.0,0.6
2408,2020020449,2021-03-15,15,12,1,1,0,1,0,0,0.0,0,0,0,3,6,3.0,6.0,0.0,0.33,-0.25,0.33,29.0,36.0,0.38,2021,3,2020-2021,30,False,0,0,2,2.6,4.8,0.12,0.87,0.2,0.8,0.13,0.64,0.2,24.8,35.4,0.08,0.64,0.4,0.0
2409,2020020455,2021-03-15,31,26,0,1,1,0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.33,1.0,0.33,1.0,36.0,24.0,0.48,2021,3,2020-2021,26,False,1,3,0,3.0,2.4,0.1,0.91,0.6,0.4,0.12,0.77,0.6,31.0,26.8,0.12,0.77,0.0,0.8
2410,2020020286,2021-03-16,13,24,1,1,1,0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.5,0.67,0.5,0.67,36.0,27.0,0.48,2021,3,2020-2021,28,True,1,1,0,3.6,3.8,0.11,0.85,0.6,0.4,0.4,0.67,0.6,35.2,26.0,0.33,0.67,0.6,0.0
2411,2020020458,2021-03-16,2,14,1,1,0,1,0,0,0.0,0,0,0,1,3,1.0,3.0,0.5,0.5,0.5,0.5,22.0,22.0,0.61,2021,3,2020-2021,30,False,0,0,1,2.4,2.2,0.08,0.91,0.8,0.2,0.2,0.73,0.8,29.0,27.2,0.2,0.73,0.6,0.0
2412,2020020459,2021-03-16,5,6,0,1,0,1,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,0.75,0.0,0.75,35.0,33.0,0.42,2021,3,2020-2021,29,False,0,0,1,3.4,1.4,0.12,0.95,0.8,0.2,0.25,0.83,0.8,29.8,31.6,0.25,0.9,0.0,0.8
2413,2020020459,2021-03-16,6,5,1,1,1,0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.25,1.0,0.25,1.0,33.0,35.0,0.58,2021,3,2020-2021,27,False,1,1,0,1.6,2.0,0.05,0.93,0.4,0.4,0.3,0.85,0.4,30.8,29.6,0.3,0.9,0.4,0.0
2414,2020020457,2021-03-16,7,1,1,1,0,1,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,0.67,0.0,0.67,35.0,27.0,0.61,2021,3,2020-2021,28,False,0,0,12,1.6,4.2,0.07,0.86,0.0,0.8,0.0,0.68,0.0,25.0,30.2,0.0,0.68,0.0,0.0
2415,2020020460,2021-03-16,11,16,1,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.33,0.67,0.33,0.67,37.0,28.0,0.54,2021,3,2020-2021,28,False,0,0,1,3.2,2.0,0.11,0.92,0.8,0.2,0.37,0.93,0.8,31.2,26.6,0.37,1.07,0.8,0.0
2416,2020020457,2021-03-16,1,7,0,1,1,0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.33,1.0,0.33,1.0,27.0,35.0,0.39,2021,3,2020-2021,26,False,1,1,0,2.8,3.4,0.1,0.89,0.2,0.4,0.13,0.9,0.2,27.8,32.2,0.13,0.9,0.0,0.2
2417,2020020458,2021-03-16,14,2,0,1,1,0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.5,0.5,0.5,0.5,22.0,22.0,0.39,2021,3,2020-2021,29,False,1,6,0,4.8,2.4,0.19,0.92,1.0,0.0,0.3,0.73,1.0,25.4,28.2,0.3,0.73,0.0,0.8
2418,2020020460,2021-03-16,16,11,0,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.33,0.67,0.33,0.67,28.0,37.0,0.46,2021,3,2020-2021,30,False,1,1,0,3.2,3.4,0.13,0.9,0.4,0.4,0.18,0.73,0.4,27.0,34.8,0.08,0.73,0.0,0.6
2419,2020020568,2021-03-16,20,23,0,1,1,0,0,2,1.0,1,1,0,8,4,8.0,4.0,0.67,1.0,0.33,1.0,36.0,22.0,0.47,2021,3,2020-2021,27,False,1,4,0,3.6,1.8,0.09,0.9,0.8,0.2,0.18,0.9,0.8,40.8,19.2,0.12,0.9,0.0,0.8
2420,2020020568,2021-03-16,23,20,1,1,0,1,0,0,0.0,0,0,0,4,8,4.0,8.0,0.0,0.33,0.0,0.67,22.0,36.0,0.53,2021,3,2020-2021,30,False,0,0,4,2.4,5.4,0.1,0.83,0.2,0.8,0.0,0.47,0.2,28.4,31.8,0.0,0.58,0.2,0.0
2421,2020020286,2021-03-16,24,13,0,1,0,0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.33,0.5,0.33,0.5,27.0,36.0,0.52,2021,3,2020-2021,25,True,0,0,1,3.0,2.6,0.09,0.89,0.4,0.2,0.13,0.62,0.4,31.8,26.0,0.13,0.62,0.0,0.4
2422,2020020186,2021-03-16,30,28,1,1,0,1,0,0,0.0,0,0,0,0,3,0.0,3.0,0.0,1.0,0.0,1.0,31.0,26.0,0.51,2021,3,2020-2021,29,False,0,0,4,1.0,3.0,0.07,0.91,0.2,0.6,0.1,0.88,0.2,21.2,34.6,0.1,0.88,0.2,0.0
2423,2020020186,2021-03-16,28,30,0,1,1,0,0,2,1.0,1,1,0,3,0,3.0,0.0,0.0,1.0,0.0,1.0,26.0,31.0,0.49,2021,3,2020-2021,27,False,1,5,0,3.4,0.8,0.12,0.97,1.0,0.0,0.17,1.0,1.0,28.8,26.2,0.17,1.0,0.0,1.0
2424,2020020465,2021-03-17,19,21,0,1,0,1,0,0,0.0,0,0,0,3,7,3.0,7.0,0.33,0.25,0.33,0.25,33.0,30.0,0.45,2021,3,2020-2021,30,False,0,0,1,3.0,3.0,0.1,0.89,0.6,0.2,0.16,0.85,0.6,31.8,25.2,0.16,0.85,0.0,0.6
2425,2020020462,2021-03-17,3,4,0,1,1,0,0,2,1.0,1,1,0,9,0,9.0,0.0,0.25,1.0,0.25,1.5,29.0,26.0,0.53,2021,3,2020-2021,28,False,1,1,0,3.8,2.6,0.13,0.91,0.4,0.4,0.12,0.82,0.4,29.6,25.6,-0.0,0.92,0.0,0.6
2426,2020020462,2021-03-17,4,3,1,1,0,1,0,0,0.0,0,0,0,0,9,0.0,9.0,0.0,0.75,-0.5,0.75,26.0,29.0,0.47,2021,3,2020-2021,27,False,0,0,1,3.2,5.4,0.1,0.78,0.4,0.6,0.3,0.85,0.4,30.8,23.6,0.2,0.85,0.4,0.0
2427,2020020464,2021-03-17,8,29,1,1,0,0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.0,1.0,0.0,1.0,36.0,30.0,0.46,2021,3,2020-2021,29,True,0,0,1,2.8,2.4,0.08,0.92,0.4,0.4,0.14,0.73,0.4,31.0,31.0,0.14,0.73,0.4,0.0
2428,2020020467,2021-03-17,18,25,1,1,0,1,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.5,0.0,0.5,20.0,24.0,0.41,2021,3,2020-2021,29,False,0,0,5,2.2,4.2,0.09,0.85,0.0,0.4,0.28,0.68,0.0,25.8,28.8,0.28,0.68,0.4,0.0
2429,2020020463,2021-03-17,9,22,0,1,0,0,1,1,0.5,0,0,0,2,2,2.0,2.0,0.0,1.0,0.0,1.0,32.0,29.0,0.4,2021,3,2020-2021,33,True,0,0,2,2.2,4.2,0.07,0.88,0.2,0.4,0.17,0.85,0.2,31.2,33.2,0.17,0.85,0.0,0.4
2430,2020020465,2021-03-17,21,19,1,1,1,0,0,2,1.0,1,1,0,7,3,7.0,3.0,0.75,0.67,0.75,0.67,30.0,33.0,0.55,2021,3,2020-2021,32,False,1,1,0,4.8,2.4,0.14,0.91,0.6,0.4,0.35,0.73,0.6,33.8,27.0,0.35,0.73,0.6,0.0
2431,2020020467,2021-03-17,25,18,0,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.5,1.0,0.5,1.0,24.0,20.0,0.59,2021,3,2020-2021,28,False,1,1,0,3.0,2.8,0.11,0.91,0.4,0.4,0.3,1.0,0.4,26.6,33.2,0.25,1.0,0.0,0.6
2432,2020020466,2021-03-17,26,31,1,1,0,1,0,0,0.0,0,0,0,4,5,4.0,5.0,0.33,0.6,0.33,0.6,33.0,37.0,0.45,2021,3,2020-2021,27,False,0,0,2,3.4,2.0,0.13,0.94,0.6,0.4,0.37,0.8,0.6,27.4,32.0,0.37,0.8,0.6,0.0
2433,2020020464,2021-03-17,29,8,0,1,1,0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,30.0,36.0,0.54,2021,3,2020-2021,29,False,1,1,0,3.6,3.2,0.13,0.9,0.6,0.2,0.33,0.8,0.6,29.6,33.2,0.28,0.8,0.0,0.6
2434,2020020466,2021-03-17,31,26,0,1,1,0,0,2,1.0,1,1,0,5,4,5.0,4.0,0.4,0.67,0.4,0.67,37.0,33.0,0.55,2021,3,2020-2021,27,False,1,4,0,4.0,2.8,0.12,0.9,0.8,0.2,0.2,0.7,0.8,33.2,29.2,0.2,0.7,0.0,0.8
2435,2020020463,2021-03-17,22,9,1,1,1,0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.0,1.0,0.0,1.0,29.0,32.0,0.6,2021,3,2020-2021,33,True,1,3,0,1.8,2.2,0.06,0.94,0.8,0.2,0.17,0.81,0.8,27.6,37.6,0.17,0.81,0.8,0.0
2436,2020020471,2021-03-18,13,15,0,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.5,0.5,0.5,0.5,23.0,21.0,0.57,2021,3,2020-2021,29,False,1,2,0,3.6,3.6,0.12,0.86,0.6,0.4,0.43,0.63,0.6,34.0,25.6,0.37,0.63,0.0,0.8
2437,2020020469,2021-03-18,2,4,0,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.0,1.0,0.0,1.0,25.0,31.0,0.59,2021,3,2020-2021,31,False,0,0,2,2.8,2.8,0.1,0.89,0.6,0.4,0.1,0.83,0.6,28.6,26.8,0.1,0.83,0.0,0.8
2438,2020020469,2021-03-18,4,2,1,1,1,0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,31.0,25.0,0.41,2021,3,2020-2021,28,False,1,1,0,3.2,5.2,0.1,0.79,0.4,0.6,0.25,0.85,0.4,30.4,24.6,0.15,0.85,0.6,0.0
2439,2020020201,2021-03-18,1,5,0,1,1,0,0,2,1.0,1,1,0,3,2,3.0,2.0,1.0,0.5,1.0,0.5,35.0,42.0,0.47,2021,3,2020-2021,27,False,1,2,0,2.6,2.8,0.09,0.92,0.4,0.4,0.33,0.9,0.4,28.6,34.6,0.33,0.9,0.0,0.4
2440,2020020471,2021-03-18,15,13,1,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.5,0.5,0.5,0.5,21.0,23.0,0.43,2021,3,2020-2021,31,False,0,0,3,2.4,4.4,0.11,0.86,0.2,0.8,0.18,0.7,0.2,24.0,32.2,0.13,0.7,0.2,0.0
2441,2020020468,2021-03-18,6,7,1,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.4,1.0,0.2,1.0,37.0,24.0,0.59,2021,3,2020-2021,28,False,1,2,0,2.2,2.0,0.07,0.93,0.6,0.4,0.28,0.95,0.6,31.6,29.0,0.24,1.0,0.6,0.0
2442,2020020468,2021-03-18,7,6,0,1,0,1,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.6,0.0,0.8,24.0,37.0,0.41,2021,3,2020-2021,29,False,0,0,13,1.0,4.2,0.04,0.86,0.0,1.0,0.0,0.65,0.0,25.8,31.0,0.0,0.69,0.0,0.0
2443,2020020470,2021-03-18,11,27,0,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.33,1.0,0.33,1.0,27.0,28.0,0.52,2021,3,2020-2021,29,True,0,0,2,2.8,2.2,0.09,0.92,0.6,0.2,0.4,0.93,0.6,31.4,27.6,0.4,1.03,0.0,0.8
2444,2020020472,2021-03-18,12,17,0,1,0,1,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,1.0,0.0,1.0,41.0,27.0,0.5,2021,3,2020-2021,29,False,0,0,1,4.0,2.6,0.12,0.92,0.8,0.2,0.3,0.93,0.8,35.4,32.0,0.3,0.98,0.0,0.4
2445,2020020201,2021-03-18,5,1,1,1,0,1,0,0,0.0,0,0,0,2,3,2.0,3.0,0.5,0.0,0.5,0.0,42.0,35.0,0.53,2021,3,2020-2021,30,False,0,0,2,3.0,1.6,0.1,0.95,0.6,0.4,0.35,0.7,0.6,32.8,31.6,0.35,0.7,0.6,0.0
2446,2020020474,2021-03-18,29,21,1,1,0,1,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,1.0,0.0,1.0,25.0,21.0,0.43,2021,3,2020-2021,30,False,0,0,1,3.0,3.0,0.1,0.9,0.4,0.4,0.23,0.9,0.4,30.0,29.6,0.18,0.9,0.4,0.0
2447,2020020475,2021-03-18,20,28,0,1,1,0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.5,0.75,0.5,0.75,55.0,20.0,0.55,2021,3,2020-2021,28,False,1,5,0,4.2,1.4,0.1,0.93,1.0,0.0,0.23,0.95,1.0,44.8,20.4,0.17,0.95,0.0,1.0
2448,2020020474,2021-03-18,21,29,0,1,1,0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.0,1.0,0.0,1.0,21.0,25.0,0.57,2021,3,2020-2021,33,False,1,2,0,3.8,2.4,0.12,0.91,0.6,0.4,0.25,0.73,0.6,30.8,27.6,0.25,0.73,0.0,1.0
2449,2020020476,2021-03-18,23,30,0,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.33,1.0,0.33,1.0,31.0,25.0,0.6,2021,3,2020-2021,31,False,1,1,0,1.8,4.8,0.07,0.85,0.2,0.8,0.07,0.57,0.2,29.6,31.6,0.07,0.63,0.0,0.4
2450,2020020473,2021-03-18,24,16,1,1,0,1,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,40.0,21.0,0.51,2021,3,2020-2021,26,False,0,0,2,2.2,3.0,0.07,0.87,0.2,0.4,0.07,0.62,0.2,32.4,25.8,0.07,0.62,0.2,0.0
2451,2020020470,2021-03-18,27,11,1,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.0,0.67,0.0,0.67,28.0,27.0,0.48,2021,3,2020-2021,31,False,1,1,0,2.8,3.0,0.09,0.9,0.4,0.2,0.07,0.57,0.4,31.2,31.4,0.07,0.57,0.4,0.0
2452,2020020475,2021-03-18,28,20,1,1,0,1,0,0,0.0,0,0,0,1,5,1.0,5.0,0.25,0.5,0.25,0.5,20.0,55.0,0.45,2021,3,2020-2021,28,False,0,0,1,3.2,1.8,0.11,0.95,0.8,0.2,0.22,0.9,0.8,28.6,32.0,0.22,0.9,0.2,0.0
2453,2020020476,2021-03-18,30,23,1,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,0.67,0.0,0.67,25.0,31.0,0.4,2021,3,2020-2021,30,True,0,0,5,0.8,3.2,0.04,0.9,0.0,0.6,0.0,0.87,0.0,23.4,33.8,0.0,0.87,0.0,0.0
2454,2020020472,2021-03-18,17,12,1,1,1,0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.0,1.0,0.0,1.0,27.0,41.0,0.5,2021,3,2020-2021,30,False,1,2,0,2.4,3.2,0.09,0.89,0.4,0.4,0.2,0.53,0.4,28.0,33.8,0.2,0.6,0.4,0.0
2455,2020020473,2021-03-18,16,24,0,1,1,0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.0,1.0,0.0,1.0,21.0,40.0,0.49,2021,3,2020-2021,31,False,1,2,0,3.4,2.8,0.14,0.92,0.6,0.2,0.13,0.83,0.6,24.2,36.4,0.03,0.83,0.0,0.6
2456,2020020480,2021-03-19,10,19,0,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.0,0.67,0.0,0.67,27.0,18.0,0.51,2021,3,2020-2021,31,False,0,0,3,3.0,4.0,0.09,0.84,0.2,0.8,0.1,0.67,0.2,32.4,26.2,0.1,0.72,0.0,0.4
2457,2020020478,2021-03-19,3,14,1,1,0,1,0,0,0.0,0,0,0,1,2,1.0,2.0,0.33,1.0,0.33,1.0,33.0,18.0,0.43,2021,3,2020-2021,29,False,0,0,1,3.6,2.2,0.13,0.91,0.4,0.4,0.12,0.82,0.4,29.2,23.8,0.07,0.92,0.2,0.0
2458,2020020482,2021-03-19,18,26,1,1,1,0,0,2,1.0,0,0,1,1,1,1.0,1.0,0.0,1.0,0.0,1.5,34.0,31.0,0.62,2021,3,2020-2021,30,True,1,1,0,1.8,3.6,0.07,0.87,0.2,0.4,0.18,0.75,0.2,27.6,28.2,0.18,0.85,0.4,0.0
2459,2020020478,2021-03-19,14,3,0,1,1,0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.0,0.67,0.0,0.67,18.0,33.0,0.57,2021,3,2020-2021,30,False,1,7,0,4.2,1.8,0.18,0.94,1.0,0.0,0.2,0.67,1.0,23.0,28.6,0.2,0.67,0.0,0.8
2460,2020020479,2021-03-19,8,22,0,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.5,1.0,0.5,1.0,31.0,28.0,0.66,2021,3,2020-2021,30,True,0,0,2,2.2,2.8,0.07,0.91,0.2,0.4,0.2,0.8,0.2,28.2,31.8,0.2,0.8,0.0,0.4
2461,2020020480,2021-03-19,19,10,1,1,1,0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.33,1.0,0.33,1.0,18.0,27.0,0.49,2021,3,2020-2021,31,False,1,1,0,3.2,3.0,0.12,0.89,0.8,0.2,0.2,0.85,0.8,28.6,26.2,0.2,0.85,0.4,0.0
2462,2020020481,2021-03-19,25,31,0,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.0,1.0,0.0,1.0,25.0,33.0,0.57,2021,3,2020-2021,29,False,0,0,1,2.4,2.4,0.08,0.93,0.4,0.6,0.2,1.0,0.4,26.4,34.8,0.2,1.0,0.0,0.4
2463,2020020482,2021-03-19,26,18,0,1,0,0,1,1,0.5,0,0,0,1,1,1.0,1.0,0.0,1.0,-0.5,1.0,31.0,34.0,0.38,2021,3,2020-2021,28,True,0,0,3,3.0,1.8,0.1,0.95,0.4,0.4,0.27,0.85,0.4,29.6,33.6,0.17,0.85,0.0,0.2
2464,2020020481,2021-03-19,31,25,1,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.0,1.0,0.0,1.0,33.0,25.0,0.43,2021,3,2020-2021,28,False,1,5,0,4.2,2.4,0.13,0.91,1.0,0.0,0.2,0.8,1.0,34.4,28.0,0.2,0.8,0.6,0.0
2465,2020020479,2021-03-19,22,8,1,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.0,0.5,0.0,0.5,28.0,31.0,0.34,2021,3,2020-2021,34,False,1,4,0,2.2,2.4,0.08,0.94,0.8,0.2,0.17,0.81,0.8,27.4,37.8,0.17,0.81,0.8,0.0
2466,2020020291,2021-03-20,14,3,0,1,0,1,0,0,0.0,0,0,0,1,3,1.0,3.0,0.0,1.0,0.0,1.0,29.0,25.0,0.57,2021,3,2020-2021,31,False,0,0,1,3.4,1.8,0.14,0.94,0.8,0.2,0.2,0.77,0.8,24.4,27.0,0.2,0.77,0.0,0.8
2467,2020020486,2021-03-20,13,15,0,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.33,1.0,0.33,1.0,29.0,31.0,0.51,2021,3,2020-2021,30,False,1,3,0,3.6,2.6,0.13,0.9,0.8,0.2,0.47,0.63,0.8,31.0,27.2,0.4,0.63,0.0,0.8
2468,2020020487,2021-03-20,12,17,0,1,1,0,0,2,1.0,1,1,0,2,0,2.0,0.0,0.0,1.0,0.0,1.0,49.0,21.0,0.48,2021,3,2020-2021,30,False,1,1,0,3.6,2.2,0.1,0.93,0.8,0.2,0.2,0.93,0.8,38.6,28.2,0.2,0.98,0.0,0.6
2469,2020020490,2021-03-20,10,19,0,1,1,0,0,2,1.0,1,1,0,2,0,2.0,0.0,0.0,1.0,0.0,1.0,33.0,31.0,0.46,2021,3,2020-2021,32,False,1,1,0,2.8,3.2,0.09,0.88,0.4,0.6,0.0,0.77,0.4,31.2,27.8,0.0,0.82,0.0,0.4
2470,2020020489,2021-03-20,8,22,0,1,1,0,0,2,1.0,0,0,1,4,4,4.0,4.0,1.0,0.0,1.0,0.0,40.0,18.0,0.53,2021,3,2020-2021,31,True,1,1,0,2.8,3.2,0.08,0.88,0.4,0.2,0.4,0.6,0.4,32.6,29.6,0.4,0.6,0.0,0.6
2471,2020020291,2021-03-20,3,14,1,1,1,0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,25.0,29.0,0.43,2021,3,2020-2021,30,False,1,1,0,4.2,1.6,0.15,0.94,0.6,0.2,0.12,0.92,0.6,28.8,24.2,0.12,1.02,0.4,0.0
2472,2020020486,2021-03-20,15,13,1,1,0,1,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.67,0.0,0.67,31.0,29.0,0.49,2021,3,2020-2021,32,False,0,0,4,2.4,4.0,0.11,0.87,0.2,0.8,0.18,0.7,0.2,25.8,30.6,0.13,0.7,0.2,0.0
2473,2020020484,2021-03-20,2,4,0,1,1,0,0,2,1.0,1,1,0,6,1,6.0,1.0,0.5,1.0,0.5,1.0,28.0,24.0,0.6,2021,3,2020-2021,32,False,1,1,0,3.0,2.4,0.11,0.91,0.6,0.4,0.2,0.83,0.6,27.6,27.2,0.2,0.83,0.0,0.8
2474,2020020477,2021-03-20,1,5,0,1,0,1,0,0,0.0,0,0,0,1,3,1.0,3.0,0.0,0.5,0.0,0.5,25.0,29.0,0.43,2021,3,2020-2021,28,False,0,0,1,2.2,2.4,0.07,0.93,0.4,0.4,0.33,0.8,0.4,29.2,33.8,0.33,0.8,0.0,0.4
2475,2020020488,2021-03-20,16,24,0,1,0,1,0,0,0.0,0,0,0,0,3,0.0,3.0,0.0,0.67,0.0,0.67,21.0,33.0,0.4,2021,3,2020-2021,32,False,0,0,1,2.8,2.6,0.12,0.93,0.6,0.4,0.07,0.83,0.6,23.8,37.2,-0.03,0.83,0.0,0.6
2476,2020020484,2021-03-20,4,2,1,1,0,1,0,0,0.0,0,0,0,1,6,1.0,6.0,0.0,0.5,0.0,0.5,24.0,28.0,0.4,2021,3,2020-2021,29,False,0,0,1,2.8,5.4,0.09,0.79,0.4,0.6,0.15,0.75,0.4,28.6,25.8,0.05,0.75,0.4,0.0
2477,2020020477,2021-03-20,5,1,1,1,1,0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.5,1.0,0.5,1.0,29.0,25.0,0.57,2021,3,2020-2021,31,False,1,1,0,2.6,1.4,0.08,0.96,0.6,0.4,0.35,0.7,0.6,33.2,32.0,0.35,0.7,0.6,0.0
2478,2020020485,2021-03-20,11,27,0,1,0,0,1,1,0.5,0,0,0,2,2,2.0,2.0,0.0,1.0,0.0,1.0,37.0,31.0,0.53,2021,3,2020-2021,30,True,0,0,3,2.6,2.2,0.09,0.92,0.4,0.2,0.33,0.93,0.4,31.8,29.2,0.33,1.03,0.0,0.6
2479,2020020488,2021-03-20,24,16,1,1,1,0,0,2,1.0,1,1,0,3,0,3.0,0.0,0.33,1.0,0.33,1.0,33.0,21.0,0.6,2021,3,2020-2021,27,False,1,1,0,2.4,2.2,0.08,0.92,0.4,0.2,0.13,0.7,0.4,33.0,26.8,0.13,0.7,0.4,0.0
2480,2020020487,2021-03-20,17,12,1,1,0,1,0,0,0.0,0,0,0,0,2,0.0,2.0,0.0,1.0,0.0,1.0,21.0,49.0,0.52,2021,3,2020-2021,31,False,0,0,1,2.0,3.0,0.07,0.9,0.4,0.6,0.2,0.6,0.4,27.6,36.6,0.2,0.67,0.4,0.0
