gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2010020002,2010-10-07,4,Philadelphia Flyers,R,PIT,3,2,3.0,2.0,27.0,31.0,0.8,1.0,0.25,0.25,0.392857,1.0,1,0,,1,0,1,0,2,1
2010020002,2010-10-07,5,Pittsburgh Penguins,H,PHI,2,3,2.0,3.0,31.0,27.0,0.75,0.75,0.2,0.0,0.607142,0.0,0,1,,0,0,0,0,0,1
2010020001,2010-10-07,8,Montréal Canadiens,R,TOR,2,3,2.0,3.0,28.0,24.0,1.0,1.0,0.0,0.0,0.534883,0.0,0,1,,0,0,0,0,0,1
2010020001,2010-10-07,10,Toronto Maple Leafs,H,MTL,3,2,3.0,2.0,24.0,28.0,1.0,1.0,0.0,0.0,0.465116,1.0,1,0,,1,0,1,0,2,1
2010020003,2010-10-07,12,Carolina Hurricanes,R,MIN,4,3,4.0,3.0,31.0,29.0,0.6,0.6,0.4,0.4,0.388235,1.0,1,0,,1,0,1,0,2,1
2010020004,2010-10-07,16,Chicago Blackhawks,R,COL,3,4,3.0,4.0,38.0,41.0,0.666667,0.666666,0.285714,0.285714,0.466666,0.5,0,0,,0,0,0,1,1,1
2010020005,2010-10-07,20,Calgary Flames,R,EDM,0,4,0.0,4.0,37.0,33.0,0.666667,0.666666,0.0,-0.25,0.483333,0.0,0,1,,0,0,0,0,0,1
2010020004,2010-10-07,21,Colorado Avalanche,H,CHI,4,3,4.0,3.0,41.0,38.0,0.714286,0.714285,0.333333,0.333333,0.533333,1.0,1,0,,0,0,1,0,2,1
2010020005,2010-10-07,22,Edmonton Oilers,H,CGY,4,0,4.0,0.0,33.0,37.0,1.0,1.25,0.333333,0.333333,0.516666,1.0,1,0,,1,0,1,0,2,1
2010020003,2010-10-07,30,Minnesota Wild,H,CAR,3,4,3.0,4.0,29.0,31.0,0.6,0.6,0.4,0.4,0.611764,0.0,0,1,,0,0,0,0,0,1
