gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2009020001,2009-10-01,6,Boston Bruins,H,WSH,1,4,1.0,4.0,20.0,34.0,0.5,0.5,0.0,0.0,0.387755,0.0,0,1,,0,0,0,0,0,1
2009020002,2009-10-01,8,Montréal Canadiens,R,TOR,4,3,4.0,3.0,27.0,46.0,0.333334,0.333333,0.5,0.5,0.5,1.0,1,0,,0,0,1,0,2,1
2009020002,2009-10-01,10,Toronto Maple Leafs,H,MTL,3,4,3.0,4.0,46.0,27.0,0.5,0.5,0.666666,0.666666,0.5,0.5,0,0,,0,0,0,1,1,1
2009020001,2009-10-01,15,Washington Capitals,R,BOS,4,1,4.0,1.0,34.0,20.0,1.0,1.0,0.5,0.5,0.612244,1.0,1,0,,1,0,1,0,2,1
2009020004,2009-10-01,20,Calgary Flames,H,VAN,5,3,5.0,3.0,23.0,42.0,0.5,0.5,0.666666,0.666666,0.473684,1.0,1,0,,1,0,1,0,2,1
2009020003,2009-10-01,21,Colorado Avalanche,H,SJS,5,2,5.0,2.0,20.0,40.0,0.833334,0.833333,0.25,0.25,0.288888,1.0,1,0,,1,0,1,0,2,1
2009020004,2009-10-01,23,Vancouver Canucks,R,CGY,3,5,3.0,5.0,42.0,23.0,0.333334,0.333333,0.5,0.5,0.526315,0.0,0,1,,0,0,0,0,0,1
2009020003,2009-10-01,28,San Jose Sharks,R,COL,2,5,2.0,5.0,40.0,20.0,0.75,0.75,0.166666,0.166666,0.711111,0.0,0,1,,0,0,0,0,0,1
2009020006,2009-10-02,3,New York Rangers,R,PIT,2,3,2.0,3.0,27.0,31.0,0.5,0.5,0.0,0.0,0.5,0.0,0,1,,0,0,0,0,0,1
2009020005,2009-10-02,4,Philadelphia Flyers,R,CAR,2,0,2.0,0.0,27.0,28.0,1.0,1.0,0.4,0.4,0.446153,1.0,1,0,,1,0,1,0,2,1
2009020006,2009-10-02,5,Pittsburgh Penguins,H,NYR,3,2,3.0,2.0,31.0,27.0,1.0,1.0,0.5,0.5,0.5,1.0,1,0,,1,0,1,0,2,1
