gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2006020001,2006-10-04,7,Buffalo Sabres,R,CAR,2,2,2.0,2.0,32.0,34.0,0.888889,0.888888,0.0,0.0,0.430555,1.0,1,0,,0,1,0,0,2,1
2006020002,2006-10-04,9,Ottawa Senators,R,TOR,4,1,4.0,1.0,36.0,34.0,1.0,1.0,0.166666,0.166666,0.361111,1.0,1,0,,1,0,1,0,2,1
2006020002,2006-10-04,10,Toronto Maple Leafs,H,OTT,1,4,1.0,4.0,34.0,36.0,0.833334,0.833333,0.0,0.0,0.638888,0.0,0,1,,0,0,0,0,0,1
2006020001,2006-10-04,12,Carolina Hurricanes,H,BUF,2,2,2.0,2.0,34.0,32.0,1.0,1.0,0.111111,0.111111,0.569444,0.5,0,0,,0,0,0,1,1,1
2006020003,2006-10-04,21,Colorado Avalanche,H,DAL,2,3,2.0,3.0,38.0,33.0,1.0,1.0,0.222222,0.222222,0.430769,0.5,0,0,,0,0,0,1,1,1
2006020003,2006-10-04,25,Dallas Stars,R,COL,3,2,3.0,2.0,33.0,38.0,0.777778,0.777777,0.0,0.0,0.56923,1.0,1,0,,0,0,1,0,2,1
2006020012,2006-10-05,2,New York Islanders,R,PHX,3,6,3.0,6.0,29.0,44.0,0.818182,0.818181,0.142857,0.142857,0.393442,0.0,0,1,,0,0,0,0,0,1
2006020005,2006-10-05,3,New York Rangers,H,WSH,5,2,5.0,2.0,36.0,27.0,1.0,1.0,0.0,0.0,0.489795,1.0,1,0,,1,0,1,0,2,1
2006020007,2006-10-05,4,Philadelphia Flyers,R,PIT,0,4,0.0,4.0,40.0,21.0,1.0,1.0,0.0,0.0,0.553571,0.0,0,1,,0,0,0,0,0,1
2006020007,2006-10-05,5,Pittsburgh Penguins,H,PHI,4,0,4.0,0.0,21.0,40.0,1.0,1.0,0.0,0.0,0.446428,1.0,1,0,,1,0,1,0,2,1
2006020004,2006-10-05,9,Ottawa Senators,H,TOR,0,6,0.0,6.0,34.0,40.0,0.6,0.6,0.0,-0.2,0.5,0.0,0,1,,0,0,0,0,0,1
2006020004,2006-10-05,10,Toronto Maple Leafs,R,OTT,6,0,6.0,0.0,40.0,34.0,1.0,1.2,0.4,0.4,0.5,1.0,1,0,,1,0,1,0,2,1
2006020006,2006-10-05,11,Atlanta Thrashers,H,TBL,2,2,2.0,2.0,11.0,26.0,0.857143,0.857142,0.285714,0.285714,0.547945,0.5,0,0,,0,0,0,1,1,1
2006020006,2006-10-05,14,Tampa Bay Lightning,R,ATL,2,2,2.0,2.0,26.0,11.0,0.714286,0.714285,0.142857,0.142857,0.452054,1.0,1,0,,0,1,0,0,2,1
2006020005,2006-10-05,15,Washington Capitals,R,NYR,2,5,2.0,5.0,27.0,36.0,1.0,1.0,0.0,0.0,0.510204,0.0,0,1,,0,0,0,0,0,1
2006020009,2006-10-05,16,Chicago Blackhawks,R,NSH,8,6,8.0,6.0,33.0,40.0,0.888889,1.0,1.0,1.0,0.513888,1.0,1,0,,1,0,1,0,2,1
2006020008,2006-10-05,17,Detroit Red Wings,H,VAN,1,3,1.0,3.0,28.0,17.0,0.5,0.5,0.0,0.0,0.52,0.0,0,1,,0,0,0,0,0,1
2006020009,2006-10-05,18,Nashville Predators,H,CHI,6,8,6.0,8.0,40.0,33.0,0.0,0.0,0.111111,0.0,0.486111,0.0,0,1,,0,0,0,0,0,1
2006020013,2006-10-05,19,St. Louis Blues,R,SJS,4,5,4.0,5.0,35.0,35.0,0.75,0.75,0.0,0.0,0.508196,0.5,0,0,,0,0,0,1,1,1
2006020011,2006-10-05,20,Calgary Flames,R,EDM,1,3,1.0,3.0,32.0,22.0,0.75,0.75,0.0,0.0,0.418604,0.0,0,1,,0,0,0,0,0,1
2006020010,2006-10-05,21,Colorado Avalanche,R,MIN,2,3,2.0,3.0,31.0,33.0,1.0,1.333333,0.0,0.0,0.471698,0.5,0,0,,0,0,0,1,1,1
2006020011,2006-10-05,22,Edmonton Oilers,H,CGY,3,1,3.0,1.0,22.0,32.0,1.0,1.0,0.25,0.25,0.581395,1.0,1,0,,1,0,1,0,2,1
2006020008,2006-10-05,23,Vancouver Canucks,R,DET,3,1,3.0,1.0,17.0,28.0,1.0,1.0,0.5,0.5,0.48,1.0,1,0,,1,0,1,0,2,1
2006020012,2006-10-05,27,Phoenix Coyotes,H,NYI,6,3,6.0,3.0,44.0,29.0,0.857143,0.857142,0.181818,0.181818,0.606557,1.0,1,0,,1,0,1,0,2,1
2006020013,2006-10-05,28,San Jose Sharks,H,STL,5,4,5.0,4.0,35.0,35.0,1.0,1.0,0.25,0.25,0.491803,1.0,1,0,,0,0,1,0,2,1
2006020010,2006-10-05,30,Minnesota Wild,H,COL,3,2,3.0,2.0,33.0,31.0,1.0,1.0,0.0,-0.333333,0.528301,1.0,1,0,,0,0,1,0,2,1
2006020014,2006-10-06,1,New Jersey Devils,R,CAR,4,0,4.0,0.0,30.0,29.0,1.0,1.0,0.25,0.25,0.36,1.0,1,0,,1,0,1,0,2,1
2006020016,2006-10-06,6,Boston Bruins,R,FLA,3,8,3.0,8.0,37.0,38.0,0.333334,0.333333,0.125,0.125,0.472222,0.0,0,1,,0,0,0,0,0,1
2006020017,2006-10-06,7,Buffalo Sabres,H,MTL,4,4,4.0,4.0,37.0,27.0,0.6,0.6,0.0,0.0,0.439393,1.0,1,0,,0,1,0,0,2,1
2006020017,2006-10-06,8,Montréal Canadiens,R,BUF,4,4,4.0,4.0,27.0,37.0,1.0,1.0,0.4,0.4,0.560606,0.5,0,0,,0,0,0,1,1,1
2006020014,2006-10-06,12,Carolina Hurricanes,H,NJD,0,4,0.0,4.0,29.0,30.0,0.75,0.75,0.0,0.0,0.64,0.0,0,1,,0,0,0,0,0,1
2006020016,2006-10-06,13,Florida Panthers,H,BOS,8,3,8.0,3.0,38.0,37.0,0.875,0.875,0.666666,0.666666,0.527777,1.0,1,0,,1,0,1,0,2,1
2006020015,2006-10-06,23,Vancouver Canucks,R,CBJ,3,2,3.0,2.0,44.0,20.0,0.6,0.6,0.25,0.25,0.459016,1.0,1,0,,0,0,1,0,2,1
2006020018,2006-10-06,24,Anaheim Ducks,H,LAK,4,3,4.0,3.0,32.0,44.0,0.857143,0.857142,0.2,0.2,0.479452,1.0,1,0,,1,0,1,0,2,1
2006020018,2006-10-06,26,Los Angeles Kings,R,ANA,3,4,3.0,4.0,44.0,32.0,0.8,0.8,0.142857,0.142857,0.520547,0.0,0,1,,0,0,0,0,0,1
2006020015,2006-10-06,29,Columbus Blue Jackets,H,VAN,2,3,2.0,3.0,20.0,44.0,0.75,0.75,0.4,0.4,0.540983,0.5,0,0,,0,0,0,1,1,1
2006020027,2006-10-07,1,New Jersey Devils,R,DAL,1,3,1.0,3.0,20.0,31.0,1.0,1.0,0.111111,0.0,0.535714,0.0,0,1,,0,0,0,0,0,1
2006020032,2006-10-07,2,New York Islanders,R,SJS,0,2,0.0,2.0,26.0,27.0,0.666667,0.666666,0.0,0.0,0.431034,0.0,0,1,,0,0,0,0,0,1
2006020021,2006-10-07,3,New York Rangers,R,PHI,4,4,4.0,4.0,30.0,39.0,0.777778,0.777777,0.0,0.0,0.373134,1.0,1,0,,0,1,0,0,2,1
2006020021,2006-10-07,4,Philadelphia Flyers,H,NYR,4,4,4.0,4.0,39.0,30.0,1.0,1.0,0.222222,0.222222,0.626865,0.5,0,0,,0,0,0,1,1,1
2006020024,2006-10-07,5,Pittsburgh Penguins,H,DET,0,2,0.0,2.0,13.0,26.0,1.0,1.0,0.0,0.0,0.428571,0.0,0,1,,0,0,0,0,0,1
2006020025,2006-10-07,6,Boston Bruins,R,TBL,3,2,3.0,2.0,25.0,31.0,1.0,1.0,0.0,0.0,0.403846,1.0,1,0,,1,0,1,0,2,1
2006020020,2006-10-07,7,Buffalo Sabres,R,OTT,4,3,4.0,3.0,24.0,37.0,1.0,1.0,0.142857,0.142857,0.492063,1.0,1,0,,1,0,1,0,2,1
2006020019,2006-10-07,8,Montréal Canadiens,R,TOR,2,2,2.0,2.0,33.0,38.0,0.833334,0.833333,0.166666,0.166666,0.521739,1.0,1,0,,0,1,0,0,2,1
2006020020,2006-10-07,9,Ottawa Senators,H,BUF,3,4,3.0,4.0,37.0,24.0,0.857143,0.857142,0.0,0.0,0.507936,0.0,0,1,,0,0,0,0,0,1
2006020019,2006-10-07,10,Toronto Maple Leafs,H,MTL,2,2,2.0,2.0,38.0,33.0,0.833334,0.833333,0.166666,0.166666,0.47826,0.5,0,0,,0,0,0,1,1,1
2006020023,2006-10-07,11,Atlanta Thrashers,H,FLA,6,0,6.0,0.0,34.0,22.0,1.0,1.25,0.25,0.25,0.610169,1.0,1,0,,1,0,1,0,2,1
2006020022,2006-10-07,12,Carolina Hurricanes,R,WSH,2,5,2.0,5.0,27.0,35.0,0.75,0.75,0.2,0.2,0.547945,0.0,0,1,,0,0,0,0,0,1
2006020023,2006-10-07,13,Florida Panthers,R,ATL,0,6,0.0,6.0,22.0,34.0,0.75,0.75,0.0,-0.25,0.38983,0.0,0,1,,0,0,0,0,0,1
2006020025,2006-10-07,14,Tampa Bay Lightning,H,BOS,2,3,2.0,3.0,31.0,25.0,1.0,1.0,0.0,0.0,0.596153,0.0,0,1,,0,0,0,0,0,1
2006020022,2006-10-07,15,Washington Capitals,H,CAR,5,2,5.0,2.0,35.0,27.0,0.8,0.8,0.25,0.25,0.452054,1.0,1,0,,1,0,1,0,2,1
2006020028,2006-10-07,16,Chicago Blackhawks,H,CBJ,4,5,4.0,5.0,22.0,24.0,0.625,0.625,0.285714,0.285714,0.571428,0.0,0,1,,0,0,0,0,0,1
2006020024,2006-10-07,17,Detroit Red Wings,R,PIT,2,0,2.0,0.0,26.0,13.0,1.0,1.0,0.0,0.0,0.571428,1.0,1,0,,1,0,1,0,2,1
2006020026,2006-10-07,18,Nashville Predators,R,MIN,5,6,5.0,6.0,30.0,34.0,0.375,0.5,0.285714,0.285714,0.536231,0.0,0,1,,0,0,0,0,0,1
2006020031,2006-10-07,19,St. Louis Blues,R,LAK,1,4,1.0,4.0,36.0,30.0,0.9,0.9,0.125,0.125,0.553846,0.0,0,1,,0,0,0,0,0,1
2006020029,2006-10-07,20,Calgary Flames,H,EDM,2,1,2.0,1.0,28.0,22.0,0.833334,0.833333,0.0,0.0,0.553571,1.0,1,0,,1,0,1,0,2,1
2006020029,2006-10-07,22,Edmonton Oilers,R,CGY,1,2,1.0,2.0,22.0,28.0,1.0,1.0,0.166666,0.166666,0.446428,0.0,0,1,,0,0,0,0,0,1
2006020030,2006-10-07,24,Anaheim Ducks,R,PHX,2,1,2.0,1.0,25.0,35.0,0.833334,0.833333,0.4,0.4,0.428571,1.0,1,0,,1,0,1,0,2,1
2006020027,2006-10-07,25,Dallas Stars,H,NJD,3,1,3.0,1.0,31.0,20.0,0.888889,1.0,0.0,0.0,0.464285,1.0,1,0,,1,0,1,0,2,1
