gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2020020001,2021-01-13,4,Philadelphia Flyers,H,PIT,6,3,6.0,3.0,27.0,34.0,0.666667,0.666666,0.666666,0.666666,0.58,1.0,1,0,,1,0,1,0,2,1
2020020001,2021-01-13,5,Pittsburgh Penguins,R,PHI,3,6,3.0,6.0,34.0,27.0,0.333334,0.333333,0.333333,0.333333,0.42,0.0,0,1,,0,0,0,0,0,1
2020020003,2021-01-13,8,Montréal Canadiens,R,TOR,4,5,4.0,5.0,32.0,34.0,0.5,0.5,0.666666,0.666666,0.460317,0.5,0,0,,0,0,0,1,1,1
2020020003,2021-01-13,10,Toronto Maple Leafs,H,MTL,5,4,5.0,4.0,34.0,32.0,0.333334,0.333333,0.5,0.5,0.539682,1.0,1,0,,0,0,1,0,2,1
2020020002,2021-01-13,14,Tampa Bay Lightning,H,CHI,5,1,5.0,1.0,33.0,23.0,0.666667,0.666666,0.5,0.5,0.508771,1.0,1,0,,1,0,1,0,2,1
2020020002,2021-01-13,16,Chicago Blackhawks,R,TBL,1,5,1.0,5.0,23.0,33.0,0.5,0.5,0.333333,0.333333,0.491228,0.0,0,1,,0,0,0,0,0,1
2020020005,2021-01-13,19,St. Louis Blues,R,COL,4,1,4.0,1.0,32.0,27.0,0.75,0.75,0.0,0.0,0.45614,1.0,1,0,,1,0,1,0,2,1
2020020005,2021-01-13,21,Colorado Avalanche,H,STL,1,4,1.0,4.0,27.0,32.0,1.0,1.0,0.25,0.25,0.543859,0.0,0,1,,0,0,0,0,0,1
2020020004,2021-01-13,22,Edmonton Oilers,H,VAN,3,5,3.0,5.0,31.0,35.0,1.0,1.0,0.0,0.0,0.517857,0.0,0,1,,0,0,0,0,0,1
2020020004,2021-01-13,23,Vancouver Canucks,R,EDM,5,3,5.0,3.0,35.0,31.0,1.0,1.0,0.0,0.0,0.482142,1.0,1,0,,1,0,1,0,2,1
2020020007,2021-01-14,1,New Jersey Devils,H,BOS,2,2,2.0,2.0,22.0,37.0,0.6,0.6,0.0,0.0,0.425925,0.5,0,0,,0,0,0,1,1,1
2020020008,2021-01-14,2,New York Islanders,R,NYR,4,0,4.0,0.0,33.0,24.0,1.0,1.0,0.25,0.25,0.588235,1.0,1,0,,1,0,1,0,2,1
2020020008,2021-01-14,3,New York Rangers,H,NYI,0,4,0.0,4.0,24.0,33.0,0.75,0.75,0.0,0.0,0.411764,0.0,0,1,,0,0,0,0,0,1
2020020007,2021-01-14,6,Boston Bruins,R,NJD,2,2,2.0,2.0,37.0,22.0,1.0,1.0,0.4,0.4,0.574074,1.0,1,0,,0,1,0,0,2,1
2020020006,2021-01-14,7,Buffalo Sabres,H,WSH,4,6,4.0,6.0,26.0,28.0,0.5,0.5,0.333333,0.333333,0.491228,0.0,0,1,,0,0,0,0,0,1
2020020010,2021-01-14,12,Carolina Hurricanes,R,DET,3,0,3.0,0.0,43.0,14.0,1.0,1.0,0.333333,0.333333,0.596491,1.0,1,0,,1,0,1,0,2,1
2020020006,2021-01-14,15,Washington Capitals,R,BUF,6,4,6.0,4.0,28.0,26.0,0.666667,0.666666,0.5,0.5,0.508771,1.0,1,0,,1,0,1,0,2,1
2020020010,2021-01-14,17,Detroit Red Wings,H,CAR,0,3,0.0,3.0,14.0,43.0,0.666667,0.666666,0.0,0.0,0.403508,0.0,0,1,,0,0,0,0,0,1
2020020011,2021-01-14,18,Nashville Predators,H,CBJ,3,1,3.0,1.0,35.0,30.0,1.0,1.0,0.0,0.0,0.460317,1.0,1,0,,1,0,1,0,2,1
2020020012,2021-01-14,20,Calgary Flames,R,WPG,3,4,3.0,4.0,26.0,34.0,0.75,0.75,0.333333,0.333333,0.454545,0.5,0,0,,0,0,0,1,1,1
2020020013,2021-01-14,22,Edmonton Oilers,H,VAN,5,2,5.0,2.0,46.0,40.0,1.0,1.0,0.5,0.5,0.464285,1.0,1,0,,1,0,1,0,2,1
2020020013,2021-01-14,23,Vancouver Canucks,R,EDM,2,5,2.0,5.0,40.0,46.0,0.5,0.5,0.0,0.0,0.535714,0.0,0,1,,0,0,0,0,0,1
2020020015,2021-01-14,24,Anaheim Ducks,R,VGK,2,5,2.0,5.0,22.0,29.0,1.0,1.0,0.0,0.0,0.578947,0.0,0,1,,0,0,0,0,0,1
2020020016,2021-01-14,26,Los Angeles Kings,H,MIN,3,4,3.0,4.0,34.0,27.0,1.0,1.0,0.25,0.25,0.612903,0.5,0,0,,0,0,0,1,1,1
2020020014,2021-01-14,28,San Jose Sharks,R,ARI,3,3,3.0,3.0,35.0,37.0,0.75,0.75,0.25,0.25,0.453125,1.0,1,0,,0,1,0,0,2,1
2020020011,2021-01-14,29,Columbus Blue Jackets,R,NSH,1,3,1.0,3.0,30.0,35.0,1.0,1.0,0.0,0.0,0.539682,0.0,0,1,,0,0,0,0,0,1
2020020016,2021-01-14,30,Minnesota Wild,R,LAK,4,3,4.0,3.0,27.0,34.0,0.75,0.75,0.0,0.0,0.387096,1.0,1,0,,0,0,1,0,2,1
