gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2014020002,2014-10-08,4,Philadelphia Flyers,R,BOS,1,2,1.0,2.0,20.0,33.0,0.5,0.5,0.0,0.0,0.409836,0.0,0,1,,0,0,0,0,0,1
2014020002,2014-10-08,6,Boston Bruins,H,PHI,2,1,2.0,1.0,33.0,20.0,1.0,1.0,0.5,0.5,0.590163,1.0,1,0,,1,0,1,0,2,1
2014020001,2014-10-08,8,Montréal Canadiens,R,TOR,4,3,4.0,3.0,32.0,27.0,0.666667,0.666666,0.0,0.0,0.587301,1.0,1,0,,1,0,1,0,2,1
2014020001,2014-10-08,10,Toronto Maple Leafs,H,MTL,3,4,3.0,4.0,27.0,32.0,1.0,1.0,0.333333,0.333333,0.412698,0.0,0,1,,0,0,0,0,0,1
2014020003,2014-10-08,20,Calgary Flames,H,VAN,2,4,2.0,4.0,25.0,33.0,0.666667,0.666666,0.0,0.0,0.614285,0.0,0,1,,0,0,0,0,0,1
2014020003,2014-10-08,23,Vancouver Canucks,R,CGY,4,2,4.0,2.0,33.0,25.0,1.0,1.0,0.333333,0.333333,0.385714,1.0,1,0,,1,0,1,0,2,1
2014020004,2014-10-08,26,Los Angeles Kings,H,SJS,0,4,0.0,4.0,34.0,30.0,0.75,0.75,0.0,0.0,0.40845,0.0,0,1,,0,0,0,0,0,1
2014020004,2014-10-08,28,San Jose Sharks,R,LAK,4,0,4.0,0.0,30.0,34.0,1.0,1.0,0.25,0.25,0.591549,1.0,1,0,,1,0,1,0,2,1
2014020006,2014-10-09,1,New Jersey Devils,R,PHI,6,4,6.0,4.0,26.0,39.0,0.6,0.6,0.0,0.0,0.428571,1.0,1,0,,1,0,1,0,2,1
2014020011,2014-10-09,3,New York Rangers,R,STL,3,2,3.0,2.0,25.0,25.0,1.0,1.0,0.0,0.0,0.446428,1.0,1,0,,1,0,1,0,2,1
2014020006,2014-10-09,4,Philadelphia Flyers,H,NJD,4,6,4.0,6.0,39.0,26.0,1.0,1.0,0.4,0.4,0.571428,0.0,0,1,,0,0,0,0,0,1
2014020007,2014-10-09,5,Pittsburgh Penguins,H,ANA,6,4,6.0,4.0,39.0,29.0,0.5,0.666666,0.25,0.25,0.527777,1.0,1,0,,1,0,1,0,2,1
2014020009,2014-10-09,6,Boston Bruins,R,DET,1,2,1.0,2.0,17.0,24.0,0.75,0.75,0.0,0.0,0.446428,0.0,0,1,,0,0,0,0,0,1
2014020005,2014-10-09,7,Buffalo Sabres,H,CBJ,1,3,1.0,3.0,22.0,40.0,0.75,0.75,0.0,0.0,0.508771,0.0,0,1,,0,0,0,0,0,1
2014020008,2014-10-09,8,Montréal Canadiens,R,WSH,1,1,1.0,1.0,24.0,30.0,1.0,1.0,0.0,0.0,0.534246,1.0,1,0,,0,1,0,0,2,1
2014020012,2014-10-09,9,Ottawa Senators,R,NSH,2,3,2.0,3.0,20.0,37.0,0.666667,0.666666,0.2,0.2,0.4375,0.0,0,1,,0,0,0,0,0,1
2014020010,2014-10-09,13,Florida Panthers,R,TBL,2,3,2.0,3.0,21.0,32.0,0.571429,0.571428,0.0,0.0,0.462686,0.5,0,0,,0,0,0,1,1,1
2014020010,2014-10-09,14,Tampa Bay Lightning,H,FLA,3,2,3.0,2.0,32.0,21.0,1.0,1.0,0.428571,0.428571,0.537313,1.0,1,0,,0,0,1,0,2,1
2014020008,2014-10-09,15,Washington Capitals,H,MTL,1,1,1.0,1.0,30.0,24.0,1.0,1.0,0.0,0.0,0.465753,0.5,0,0,,0,0,0,1,1,1
2014020013,2014-10-09,16,Chicago Blackhawks,R,DAL,2,2,2.0,2.0,26.0,34.0,0.833334,0.833333,0.2,0.2,0.454545,1.0,1,0,,0,1,0,0,2,1
2014020009,2014-10-09,17,Detroit Red Wings,H,BOS,2,1,2.0,1.0,24.0,17.0,1.0,1.0,0.25,0.25,0.553571,1.0,1,0,,1,0,1,0,2,1
2014020012,2014-10-09,18,Nashville Predators,H,OTT,3,2,3.0,2.0,37.0,20.0,0.8,0.8,0.333333,0.333333,0.5625,1.0,1,0,,1,0,1,0,2,1
2014020011,2014-10-09,19,St. Louis Blues,H,NYR,2,3,2.0,3.0,25.0,25.0,1.0,1.0,0.0,0.0,0.553571,0.0,0,1,,0,0,0,0,0,1
2014020015,2014-10-09,20,Calgary Flames,R,EDM,5,2,5.0,2.0,26.0,40.0,0.333334,0.333333,0.5,0.5,0.40909,1.0,1,0,,1,0,1,0,2,1
2014020014,2014-10-09,21,Colorado Avalanche,R,MIN,0,5,0.0,5.0,16.0,48.0,1.0,1.0,0.0,0.0,0.418181,0.0,0,1,,0,0,0,0,0,1
2014020015,2014-10-09,22,Edmonton Oilers,H,CGY,2,5,2.0,5.0,40.0,26.0,0.5,0.5,0.666666,0.666666,0.590909,0.0,0,1,,0,0,0,0,0,1
2014020007,2014-10-09,24,Anaheim Ducks,R,PIT,4,6,4.0,6.0,29.0,39.0,0.75,0.75,0.5,0.333333,0.472222,0.0,0,1,,0,0,0,0,0,1
2014020013,2014-10-09,25,Dallas Stars,H,CHI,2,2,2.0,2.0,34.0,26.0,0.8,0.8,0.166666,0.166666,0.545454,0.5,0,0,,0,0,0,1,1,1
2014020005,2014-10-09,29,Columbus Blue Jackets,R,BUF,3,1,3.0,1.0,40.0,22.0,1.0,1.0,0.25,0.25,0.491228,1.0,1,0,,1,0,1,0,2,1
2014020014,2014-10-09,30,Minnesota Wild,H,COL,5,0,5.0,0.0,48.0,16.0,1.0,1.0,0.0,0.0,0.581818,1.0,1,0,,1,0,1,0,2,1
2014020016,2014-10-09,52,Winnipeg Jets,R,ARI,6,2,6.0,2.0,27.0,28.0,1.0,1.333333,0.0,0.0,0.4,1.0,1,0,,1,0,1,0,2,1
2014020016,2014-10-09,53,Arizona Coyotes,H,WPG,2,6,2.0,6.0,28.0,27.0,1.0,1.0,0.0,-0.333333,0.6,0.0,0,1,,0,0,0,0,0,1
2014020017,2014-10-10,2,New York Islanders,R,CAR,5,3,5.0,3.0,26.0,24.0,0.6,0.6,0.666666,0.666666,0.440677,1.0,1,0,,1,0,1,0,2,1
2014020017,2014-10-10,12,Carolina Hurricanes,H,NYI,3,5,3.0,5.0,24.0,26.0,0.333334,0.333333,0.4,0.4,0.559322,0.0,0,1,,0,0,0,0,0,1
2014020022,2014-10-11,1,New Jersey Devils,R,FLA,5,1,5.0,1.0,24.0,29.0,0.875,0.875,0.4,0.4,0.480769,1.0,1,0,,1,0,1,0,2,1
2014020023,2014-10-11,2,New York Islanders,H,CAR,4,3,4.0,3.0,31.0,24.0,0.5,0.5,0.4,0.4,0.553571,1.0,1,0,,1,0,1,0,2,1
2014020025,2014-10-11,3,New York Rangers,R,CBJ,2,5,2.0,5.0,26.0,24.0,1.0,1.0,0.0,0.0,0.491803,0.0,0,1,,0,0,0,0,0,1
2014020024,2014-10-11,4,Philadelphia Flyers,H,MTL,3,3,3.0,3.0,32.0,38.0,1.0,1.0,0.2,0.2,0.490566,0.5,0,0,,0,0,0,1,1,1
2014020019,2014-10-11,5,Pittsburgh Penguins,R,TOR,5,2,5.0,2.0,41.0,25.0,0.6,0.6,0.6,0.6,0.492753,1.0,1,0,,1,0,1,0,2,1
2014020018,2014-10-11,6,Boston Bruins,H,WSH,0,4,0.0,4.0,29.0,21.0,0.5,0.5,0.0,0.0,0.641509,0.0,0,1,,0,0,0,0,0,1
2014020028,2014-10-11,7,Buffalo Sabres,R,CHI,2,6,2.0,6.0,23.0,47.0,0.75,1.0,0.0,-0.25,0.416666,0.0,0,1,,0,0,0,0,0,1
2014020024,2014-10-11,8,Montréal Canadiens,R,PHI,3,3,3.0,3.0,38.0,32.0,0.8,0.8,0.0,0.0,0.509433,1.0,1,0,,0,1,0,0,2,1
2014020021,2014-10-11,9,Ottawa Senators,R,TBL,2,2,2.0,2.0,34.0,40.0,0.666667,0.666666,0.0,0.0,0.475409,1.0,1,0,,0,1,0,0,2,1
2014020019,2014-10-11,10,Toronto Maple Leafs,H,PIT,2,5,2.0,5.0,25.0,41.0,0.4,0.4,0.4,0.4,0.507246,0.0,0,1,,0,0,0,0,0,1
2014020023,2014-10-11,12,Carolina Hurricanes,R,NYI,3,4,3.0,4.0,24.0,31.0,0.6,0.6,0.5,0.5,0.446428,0.0,0,1,,0,0,0,0,0,1
2014020022,2014-10-11,13,Florida Panthers,H,NJD,1,5,1.0,5.0,29.0,24.0,0.6,0.6,0.125,0.125,0.51923,0.0,0,1,,0,0,0,0,0,1
2014020021,2014-10-11,14,Tampa Bay Lightning,H,OTT,2,2,2.0,2.0,40.0,34.0,1.0,1.0,0.333333,0.333333,0.52459,0.5,0,0,,0,0,0,1,1,1
2014020018,2014-10-11,15,Washington Capitals,R,BOS,4,0,4.0,0.0,21.0,29.0,1.0,1.0,0.5,0.5,0.35849,1.0,1,0,,1,0,1,0,2,1
2014020028,2014-10-11,16,Chicago Blackhawks,H,BUF,6,2,6.0,2.0,47.0,23.0,1.0,1.25,0.25,0.0,0.583333,1.0,1,0,,1,0,1,0,2,1
2014020020,2014-10-11,17,Detroit Red Wings,H,ANA,2,3,2.0,3.0,29.0,26.0,1.0,1.0,0.0,0.0,0.45098,0.0,0,1,,0,0,0,0,0,1
2014020027,2014-10-11,18,Nashville Predators,H,DAL,4,1,4.0,1.0,33.0,18.0,1.0,1.0,0.0,0.0,0.5,1.0,1,0,,1,0,1,0,2,1
2014020026,2014-10-11,19,St. Louis Blues,H,CGY,4,1,4.0,1.0,39.0,24.0,0.833334,0.833333,0.4,0.4,0.55,1.0,1,0,,1,0,1,0,2,1
2014020026,2014-10-11,20,Calgary Flames,R,STL,1,4,1.0,4.0,24.0,39.0,0.6,0.6,0.166666,0.166666,0.45,0.0,0,1,,0,0,0,0,0,1
2014020029,2014-10-11,21,Colorado Avalanche,H,MIN,0,3,0.0,3.0,30.0,34.0,1.0,1.0,0.0,0.0,0.53125,0.0,0,1,,0,0,0,0,0,1
2014020031,2014-10-11,22,Edmonton Oilers,R,VAN,4,4,4.0,4.0,29.0,43.0,0.714286,0.857142,0.333333,0.333333,0.453333,0.5,0,0,,0,0,0,1,1,1
2014020031,2014-10-11,23,Vancouver Canucks,H,EDM,4,4,4.0,4.0,43.0,29.0,0.666667,0.666666,0.285714,0.142857,0.546666,1.0,1,0,,0,1,0,0,2,1
2014020020,2014-10-11,24,Anaheim Ducks,R,DET,3,2,3.0,2.0,26.0,29.0,1.0,1.0,0.0,0.0,0.549019,1.0,1,0,,1,0,1,0,2,1
2014020027,2014-10-11,25,Dallas Stars,R,NSH,1,4,1.0,4.0,18.0,33.0,1.0,1.0,0.0,0.0,0.5,0.0,0,1,,0,0,0,0,0,1
2014020030,2014-10-11,26,Los Angeles Kings,R,ARI,2,3,2.0,3.0,26.0,40.0,0.5,0.5,0.0,0.0,0.542857,0.5,0,0,,0,0,0,1,1,1
2014020032,2014-10-11,28,San Jose Sharks,H,WPG,3,0,3.0,0.0,26.0,30.0,1.0,1.0,0.0,0.0,0.508474,1.0,1,0,,1,0,1,0,2,1
2014020025,2014-10-11,29,Columbus Blue Jackets,H,NYR,5,2,5.0,2.0,24.0,26.0,1.0,1.0,0.0,0.0,0.508196,1.0,1,0,,1,0,1,0,2,1
2014020029,2014-10-11,30,Minnesota Wild,R,COL,3,0,3.0,0.0,34.0,30.0,1.0,1.0,0.0,0.0,0.46875,1.0,1,0,,1,0,1,0,2,1
2014020032,2014-10-11,52,Winnipeg Jets,R,SJS,0,3,0.0,3.0,30.0,26.0,1.0,1.0,0.0,0.0,0.491525,0.0,0,1,,0,0,0,0,0,1
2014020030,2014-10-11,53,Arizona Coyotes,H,LAK,3,2,3.0,2.0,40.0,26.0,1.0,1.0,0.5,0.5,0.457142,1.0,1,0,,0,0,1,0,2,1
2014020033,2014-10-12,3,New York Rangers,H,TOR,3,6,3.0,6.0,38.0,36.0,0.5,0.5,0.0,-0.5,0.439393,0.0,0,1,,0,0,0,0,0,1
2014020033,2014-10-12,10,Toronto Maple Leafs,R,NYR,6,3,6.0,3.0,36.0,38.0,1.0,1.5,0.5,0.5,0.560606,1.0,1,0,,1,0,1,0,2,1
2014020034,2014-10-12,26,Los Angeles Kings,H,WPG,4,1,4.0,1.0,31.0,30.0,1.0,1.0,0.0,0.0,0.447761,1.0,1,0,,1,0,1,0,2,1
2014020034,2014-10-12,52,Winnipeg Jets,R,LAK,1,4,1.0,4.0,30.0,31.0,1.0,1.0,0.0,0.0,0.552238,0.0,0,1,,0,0,0,0,0,1
2014020035,2014-10-13,6,Boston Bruins,H,COL,1,2,1.0,2.0,28.0,30.0,1.0,1.0,0.333333,0.333333,0.52459,0.0,0,1,,0,0,0,0,0,1
2014020036,2014-10-13,7,Buffalo Sabres,H,ANA,1,5,1.0,5.0,12.0,44.0,0.833334,0.833333,0.0,0.0,0.318181,0.0,0,1,,0,0,0,0,0,1
2014021194,2014-10-13,8,Montréal Canadiens,R,TBL,1,7,1.0,7.0,17.0,41.0,0.6,0.6,0.0,0.0,0.577464,0.0,0,1,,0,0,0,0,0,1
