gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2022020001,2022-10-07,18,Nashville Predators,H,SJS,4,1,4.0,1.0,32.0,31.0,1.0,1.0,0.0,0.0,0.454545,1.0,1,0,,1,0,1,0,2,1
2022020001,2022-10-07,28,San Jose Sharks,R,NSH,1,4,1.0,4.0,31.0,32.0,1.0,1.0,0.0,0.0,0.545454,0.0,0,1,,0,0,0,0,0,1
2022020002,2022-10-08,18,Nashville Predators,R,SJS,3,2,3.0,2.0,18.0,33.0,0.75,0.75,0.0,0.0,0.492753,1.0,1,0,,1,0,1,0,2,1
2022020002,2022-10-08,28,San Jose Sharks,H,NSH,2,3,2.0,3.0,33.0,18.0,1.0,1.0,0.25,0.25,0.507246,0.0,0,1,,0,0,0,0,0,1
2022020003,2022-10-11,3,New York Rangers,H,TBL,3,1,3.0,1.0,39.0,26.0,0.833334,1.0,0.25,0.25,0.638297,1.0,1,0,,1,0,1,0,2,1
2022020003,2022-10-11,14,Tampa Bay Lightning,R,NYR,1,3,1.0,3.0,26.0,39.0,0.75,0.75,0.166666,0.0,0.361702,0.0,0,1,,0,0,0,0,0,1
2022020004,2022-10-11,26,Los Angeles Kings,H,VGK,3,4,3.0,4.0,30.0,51.0,0.8,0.8,0.0,0.0,0.491525,0.0,0,1,,0,0,0,0,0,1
2022020004,2022-10-11,54,Vegas Golden Knights,R,LAK,4,3,4.0,3.0,51.0,30.0,1.0,1.0,0.2,0.2,0.508474,1.0,1,0,,1,0,1,0,2,1
2022020005,2022-10-12,6,Boston Bruins,R,WSH,5,2,5.0,2.0,30.0,35.0,1.0,1.0,0.333333,0.333333,0.627118,1.0,1,0,,1,0,1,0,2,1
2022020007,2022-10-12,8,Montréal Canadiens,H,TOR,4,3,4.0,3.0,23.0,32.0,1.0,1.0,0.0,0.0,0.509803,1.0,1,0,,1,0,1,0,2,1
2022020007,2022-10-12,10,Toronto Maple Leafs,R,MTL,3,4,3.0,4.0,32.0,23.0,1.0,1.0,0.0,0.0,0.490196,0.0,0,1,,0,0,0,0,0,1
2022020006,2022-10-12,12,Carolina Hurricanes,H,CBJ,4,1,4.0,1.0,43.0,32.0,1.0,1.0,0.0,0.0,0.610389,1.0,1,0,,1,0,1,0,2,1
2022020005,2022-10-12,15,Washington Capitals,H,BOS,2,5,2.0,5.0,35.0,30.0,0.666667,0.666666,0.0,0.0,0.372881,0.0,0,1,,0,0,0,0,0,1
2022020008,2022-10-12,16,Chicago Blackhawks,R,COL,2,5,2.0,5.0,17.0,35.0,0.333334,0.333333,0.666666,0.666666,0.612244,0.0,0,1,,0,0,0,0,0,1
2022020008,2022-10-12,21,Colorado Avalanche,H,CHI,5,2,5.0,2.0,35.0,17.0,0.333334,0.333333,0.666666,0.666666,0.387755,1.0,1,0,,1,0,1,0,2,1
2022020010,2022-10-12,22,Edmonton Oilers,H,VAN,5,3,5.0,3.0,25.0,36.0,0.875,1.0,0.75,0.75,0.478873,1.0,1,0,,1,0,1,0,2,1
2022020010,2022-10-12,23,Vancouver Canucks,R,EDM,3,5,3.0,5.0,36.0,25.0,0.25,0.25,0.125,0.0,0.521126,0.0,0,1,,0,0,0,0,0,1
2022020009,2022-10-12,24,Anaheim Ducks,H,SEA,5,4,5.0,4.0,27.0,48.0,0.4,0.4,0.666666,0.666666,0.571428,1.0,1,0,,0,0,1,0,2,1
2022020006,2022-10-12,29,Columbus Blue Jackets,R,CAR,1,4,1.0,4.0,32.0,43.0,1.0,1.0,0.0,0.0,0.38961,0.0,0,1,,0,0,0,0,0,1
2022020009,2022-10-12,55,Seattle Kraken,R,ANA,4,5,4.0,5.0,48.0,27.0,0.333334,0.333333,0.6,0.6,0.428571,0.5,0,0,,0,0,0,1,1,1
2022020012,2022-10-13,1,New Jersey Devils,R,PHI,2,5,2.0,5.0,37.0,25.0,0.666667,0.666666,0.333333,0.333333,0.608695,0.0,0,1,,0,0,0,0,0,1
2022020014,2022-10-13,2,New York Islanders,H,FLA,1,3,1.0,3.0,33.0,29.0,1.0,1.0,0.333333,0.333333,0.585714,0.0,0,1,,0,0,0,0,0,1
2022020017,2022-10-13,3,New York Rangers,R,MIN,7,3,7.0,3.0,35.0,36.0,0.75,0.75,0.2,0.2,0.5,1.0,1,0,,1,0,1,0,2,1
