gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2012020006,2013-01-19,1,New Jersey Devils,R,NYI,2,1,2.0,1.0,28.0,19.0,0.75,0.75,0.0,0.0,0.411764,1.0,1,0,,1,0,1,0,2,1
2012020006,2013-01-19,2,New York Islanders,H,NJD,1,2,1.0,2.0,19.0,28.0,1.0,1.0,0.25,0.25,0.588235,0.0,0,1,,0,0,0,0,0,1
2012020004,2013-01-19,3,New York Rangers,R,BOS,1,3,1.0,3.0,21.0,34.0,1.0,1.0,0.0,0.0,0.396551,0.0,0,1,,0,0,0,0,0,1
2012020001,2013-01-19,4,Philadelphia Flyers,H,PIT,1,3,1.0,3.0,27.0,27.0,0.333334,0.333333,0.0,0.0,0.435483,0.0,0,1,,0,0,0,0,0,1
2012020001,2013-01-19,5,Pittsburgh Penguins,R,PHI,3,1,3.0,1.0,27.0,27.0,1.0,1.0,0.666666,0.666666,0.564516,1.0,1,0,,1,0,1,0,2,1
2012020004,2013-01-19,6,Boston Bruins,H,NYR,3,1,3.0,1.0,34.0,21.0,1.0,1.0,0.0,0.0,0.603448,1.0,1,0,,1,0,1,0,2,1
2012020005,2013-01-19,8,Montréal Canadiens,H,TOR,1,2,1.0,2.0,22.0,26.0,0.6,0.6,0.2,0.2,0.618181,0.0,0,1,,0,0,0,0,0,1
2012020002,2013-01-19,9,Ottawa Senators,R,WPG,4,1,4.0,1.0,37.0,28.0,0.833334,0.833333,0.5,0.5,0.444444,1.0,1,0,,1,0,1,0,2,1
2012020005,2013-01-19,10,Toronto Maple Leafs,R,MTL,2,1,2.0,1.0,26.0,22.0,0.8,0.8,0.4,0.4,0.381818,1.0,1,0,,1,0,1,0,2,1
2012020008,2013-01-19,12,Carolina Hurricanes,R,FLA,1,5,1.0,5.0,42.0,25.0,0.5,0.5,0.0,0.0,0.491803,0.0,0,1,,0,0,0,0,0,1
2012020008,2013-01-19,13,Florida Panthers,H,CAR,5,1,5.0,1.0,25.0,42.0,1.0,1.0,0.5,0.5,0.508196,1.0,1,0,,1,0,1,0,2,1
2012020007,2013-01-19,14,Tampa Bay Lightning,H,WSH,6,3,6.0,3.0,34.0,30.0,0.75,0.75,0.428571,0.428571,0.54054,1.0,1,0,,1,0,1,0,2,1
2012020007,2013-01-19,15,Washington Capitals,R,TBL,3,6,3.0,6.0,30.0,34.0,0.571429,0.571428,0.25,0.25,0.459459,0.0,0,1,,0,0,0,0,0,1
2012020003,2013-01-19,16,Chicago Blackhawks,R,LAK,5,2,5.0,2.0,22.0,21.0,1.0,1.0,0.2,0.2,0.492063,1.0,1,0,,1,0,1,0,2,1
2012020009,2013-01-19,17,Detroit Red Wings,R,STL,0,6,0.0,6.0,14.0,36.0,0.2,0.2,0.0,-0.25,0.535714,0.0,0,1,,0,0,0,0,0,1
2012020010,2013-01-19,18,Nashville Predators,H,CBJ,2,2,2.0,2.0,34.0,28.0,0.5,0.5,1.0,1.0,0.536231,0.5,0,0,,0,0,0,1,1,1
2012020009,2013-01-19,19,St. Louis Blues,H,DET,6,0,6.0,0.0,36.0,14.0,1.0,1.25,0.8,0.8,0.464285,1.0,1,0,,1,0,1,0,2,1
2012020012,2013-01-19,21,Colorado Avalanche,R,MIN,2,4,2.0,4.0,27.0,35.0,0.714286,0.714285,0.0,0.0,0.457627,0.0,0,1,,0,0,0,0,0,1
2012020013,2013-01-19,23,Vancouver Canucks,H,ANA,3,7,3.0,7.0,29.0,26.0,0.0,0.0,0.5,0.5,0.493333,0.0,0,1,,0,0,0,0,0,1
