gameId,gameDate,teamId,teamFullName,homeRoad,opponentTeamAbbrev,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,shotsForPerGame,shotsAgainstPerGame,penaltyKillPct,penaltyKillNetPct,powerPlayPct,powerPlayNetPct,faceoffWinPct,pointPct,wins,losses,ties,winsInRegulation,winsInShootout,regulationAndOtWins,otLosses,points,gamesPlayed
2008020001,2008-10-04,3,New York Rangers,R,TBL,2,1,2.0,1.0,41.0,21.0,1.0,1.0,0.142857,0.142857,0.48387,1.0,1,0,,1,0,1,0,2,1
2008020002,2008-10-04,5,Pittsburgh Penguins,R,OTT,4,3,4.0,3.0,30.0,35.0,0.833334,1.0,0.0,-0.142857,0.466666,1.0,1,0,,0,0,1,0,2,1
2008020002,2008-10-04,9,Ottawa Senators,H,PIT,3,4,3.0,4.0,35.0,30.0,1.0,1.142857,0.166666,0.0,0.533333,0.5,0,0,,0,0,0,1,1,1
2008020001,2008-10-04,14,Tampa Bay Lightning,H,NYR,1,2,1.0,2.0,21.0,41.0,0.857143,0.857142,0.0,0.0,0.516129,0.0,0,1,,0,0,0,0,0,1
2008020003,2008-10-05,3,New York Rangers,H,TBL,2,1,2.0,1.0,39.0,19.0,1.0,1.0,0.25,0.25,0.369565,1.0,1,0,,1,0,1,0,2,1
2008020004,2008-10-05,5,Pittsburgh Penguins,H,OTT,1,3,1.0,3.0,31.0,27.0,0.5,0.5,0.142857,0.142857,0.508771,0.0,0,1,,0,0,0,0,0,1
2008020004,2008-10-05,9,Ottawa Senators,R,PIT,3,1,3.0,1.0,27.0,31.0,0.857143,0.857142,0.5,0.5,0.491228,1.0,1,0,,1,0,1,0,2,1
2008020003,2008-10-05,14,Tampa Bay Lightning,R,NYR,1,2,1.0,2.0,19.0,39.0,0.75,0.75,0.0,0.0,0.630434,0.0,0,1,,0,0,0,0,0,1
2008020006,2008-10-09,6,Boston Bruins,R,COL,5,4,5.0,4.0,20.0,39.0,0.8,0.8,0.5,0.5,0.454545,1.0,1,0,,1,0,1,0,2,1
2008020005,2008-10-09,10,Toronto Maple Leafs,R,DET,3,2,3.0,2.0,29.0,37.0,0.666667,0.666666,0.5,0.5,0.355932,1.0,1,0,,1,0,1,0,2,1
2008020005,2008-10-09,17,Detroit Red Wings,H,TOR,2,3,2.0,3.0,37.0,29.0,0.5,0.5,0.333333,0.333333,0.644067,0.0,0,1,,0,0,0,0,0,1
2008020007,2008-10-09,20,Calgary Flames,R,VAN,0,6,0.0,6.0,25.0,23.0,0.888889,0.888888,0.0,-0.166666,0.523809,0.0,0,1,,0,0,0,0,0,1
2008020006,2008-10-09,21,Colorado Avalanche,H,BOS,4,5,4.0,5.0,39.0,20.0,0.5,0.5,0.2,0.2,0.545454,0.0,0,1,,0,0,0,0,0,1
2008020007,2008-10-09,23,Vancouver Canucks,H,CGY,6,0,6.0,0.0,23.0,25.0,1.0,1.166666,0.111111,0.111111,0.47619,1.0,1,0,,1,0,1,0,2,1
2008020008,2008-10-09,24,Anaheim Ducks,R,SJS,1,4,1.0,4.0,29.0,41.0,0.714286,0.714285,0.0,0.0,0.416666,0.0,0,1,,0,0,0,0,0,1
2008020008,2008-10-09,28,San Jose Sharks,H,ANA,4,1,4.0,1.0,41.0,29.0,1.0,1.0,0.285714,0.285714,0.583333,1.0,1,0,,1,0,1,0,2,1
2008020009,2008-10-10,1,New Jersey Devils,H,NYI,2,1,2.0,1.0,29.0,26.0,0.833334,0.833333,0.25,0.25,0.482758,1.0,1,0,,1,0,1,0,2,1
